date ,latency
1644081628,40
1644081638,39
1644081649,37
1644081659,32
1644081669,32
1644081679,33
1644081689,38
1644081700,39
1644081710,36
1644081720,32
1644081730,46
1644081741,35
1644081751,50
1644081761,46
1644081771,31
1644081782,35
1644081792,31
1644081802,49
1644081812,38
1644081823,42
1644081833,45
1644081843,32
1644081853,34
1644081864,47
1644081874,44
1644081884,39
1644081894,43
1644081905,44
1644081915,29
1644081925,30
1644081935,44
1644081946,42
1644081956,39
1644081966,49
1644081976,33
1644081986,48
1644081997,31
1644082007,36
1644082017,30
1644082027,44
1644082038,34
1644082048,39
1644082058,33
1644082068,36
1644082079,30
1644082089,38
1644082099,28
1644082109,32
1644082119,37
1644082130,42
1644082140,48
1644082150,43
1644082160,56
1644082171,46
1644082181,34
1644082191,47
1644082202,47
1644082212,46
1644082222,43
1644082232,38
1644082243,46
1644082253,34
1644082263,37
1644082273,42
1644082284,32
1644082294,45
1644082304,36
1644082314,38
1644082325,57
1644082335,34
1644082345,43
1644082355,44
1644082366,40
1644082376,35
1644082386,47
1644082396,38
1644082407,47
1644082417,47
1644082427,39
1644082437,32
1644082448,43
1644082458,47
1644082468,37
1644082478,54
1644082489,40
1644082499,42
1644082509,36
1644082519,45
1644082530,62
1644082540,43
1644082550,44
1644082561,45
1644082571,35
1644082581,34
1644082591,43
1644082602,36
1644082612,58
1644082622,42
1644082632,38
1644082643,47
1644082653,37
1644082663,45
1644082673,41
1644082684,30
1644082694,37
1644082704,41
1644082714,34
1644082725,31
1644082735,49
1644082745,39
1644082755,45
1644082766,39
1644082776,42
1644082786,33
1644082796,37
1644082807,36
1644082817,38
1644082827,37
1644082837,40
1644082847,47
1644082858,37
1644082868,39
1644082878,31
1644082888,40
1644082899,31
1644082909,36
1644082919,47
1644082929,39
1644082940,41
1644082950,31
1644082960,38
1644082970,36
1644082981,36
1644082991,46
1644083001,27
1644083011,32
1644083021,35
1644083032,40
1644083042,30
1644083052,36
1644083062,41
1644083073,38
1644083083,32
1644083093,34
1644083103,45
1644083114,37
1644083124,45
1644083134,46
1644083144,38
1644083155,34
1644083165,45
1644083175,36
1644083185,45
1644083196,36
1644083206,44
1644083216,32
1644083226,31
1644083236,29
1644083247,40
1644083257,37
1644083267,32
1644083277,37
1644083288,39
1644083298,33
1644083308,37
1644083318,32
1644083329,31
1644083339,33
1644083349,36
1644083359,29
1644083369,34
1644083380,37
1644083390,33
1644083400,33
1644083410,30
1644083420,37
1644083431,37
1644083441,31
1644083451,43
1644083461,39
1644083472,31
1644083482,39
1644083492,38
1644083502,33
1644083513,29
1644083523,27
1644083533,32
1644083543,37
1644083553,36
1644083564,37
1644083574,36
1644083584,34
1644083594,39
1644083604,44
1644083615,43
1644083625,34
1644083635,44
1644083645,40
1644083656,34
1644083666,32
1644083676,43
1644083686,37
1644083697,33
1644083707,32
1644083717,37
1644083727,30
1644083738,42
1644083748,35
1644083758,39
1644083768,37
1644083778,40
1644083789,31
1644083799,44
1644083809,38
1644083819,45
1644083830,35
1644083840,43
1644083850,44
1644083860,39
1644083871,39
1644083881,49
1644083891,40
1644083901,41
1644083912,40
1644083922,44
1644083932,39
1644083942,44
1644083953,42
1644083963,40
1644083973,38
1644083984,42
1644083994,37
1644084004,40
1644084014,43
1644084025,36
1644084035,38
1644084045,38
1644084055,31
1644084065,45
1644084076,33
1644084086,43
1644084096,37
1644084106,45
1644084117,47
1644084127,40
1644084137,38
1644084147,35
1644084158,43
1644084168,47
1644084178,44
1644084188,47
1644084199,44
1644084209,49
1644084219,43
1644084230,40
1644084240,47
1644084250,40
1644084260,50
1644084271,39
1644084281,45
1644084291,61
1644084301,49
1644084312,43
1644084322,54
1644084332,48
1644084343,47
1644084353,60
1644084363,42
1644084373,40
1644084384,50
1644084394,56
1644084404,47
1644084415,50
1644084425,44
1644084435,45
1644084445,46
1644084456,32
1644084466,43
1644084476,44
1644084486,42
1644084497,77
1644084507,51
1644084517,47
1644084528,39
1644084538,44
1644084548,51
1644084559,37
1644084569,32
1644084579,50
1644084589,33
1644084600,40
1644084610,40
1644084620,40
1644084630,47
1644084641,37
1644084651,41
1644084661,48
1644084671,40
1644084681,49
1644084692,37
1644084702,36
1644084712,46
1644084723,39
1644084733,37
1644084743,39
1644084753,40
1644084763,40
1644084774,44
1644084784,41
1644084794,38
1644084804,41
1644084815,47
1644084825,40
1644084835,41
1644084845,39
1644084856,64
1644084866,44
1644084876,54
1644084887,40
1644084897,45
1644084907,30
1644084917,58
1644084928,36
1644084938,42
1644084948,42
1644084958,44
1644084969,44
1644084979,45
1644084989,55
1644085000,39
1644085010,43
1644085020,52
1644085030,36
1644085041,39
1644085051,53
1644085061,48
1644085072,40
1644085082,38
1644085092,52
1644085102,42
1644085113,46
1644085123,37
1644085133,40
1644085143,47
1644085154,34
1644085164,37
1644085174,39
1644085184,35
1644085195,32
1644085205,37
1644085215,41
1644085225,29
1644085235,44
1644085246,36
1644085256,40
1644085266,38
1644085276,41
1644085287,34
1644085297,44
1644085307,43
1644085317,47
1644085328,35
1644085338,35
1644085348,41
1644085358,32
1644085369,36
1644085379,44
1644085389,33
1644085399,40
1644085410,39
1644085420,46
1644085430,45
1644085440,34
1644085451,50
1644085461,35
1644085471,37
1644085481,31
1644085492,43
1644085502,39
1644085512,39
1644085522,40
1644085532,43
1644085543,44
1644085553,36
1644085563,37
1644085573,49
1644085584,52
1644085594,39
1644085604,33
1644085615,39
1644085625,43
1644085635,38
1644085645,36
1644085656,37
1644085666,48
1644085676,33
1644085686,51
1644085697,43
1644085707,55
1644085717,45
1644085727,38
1644085738,33
1644085748,41
1644085758,40
1644085768,36
1644085779,40
1644085789,36
1644085799,46
1644085809,41
1644085820,38
1644085830,37
1644085840,38
1644085850,46
1644085861,51
1644085871,34
1644085881,48
1644085891,29
1644085902,42
1644085912,52
1644085922,33
1644085932,45
1644085943,34
1644085953,35
1644085963,45
1644085973,34
1644085984,36
1644085994,43
1644086004,32
1644086014,50
1644086025,31
1644086035,55
1644086045,53
1644086055,47
1644086066,38
1644086076,48
1644086086,36
1644086096,41
1644086107,46
1644086117,51
1644086127,33
1644086137,39
1644086148,33
1644086158,45
1644086168,45
1644086178,38
1644086189,38
1644086199,39
1644086209,39
1644086219,44
1644086230,51
1644086240,42
1644086250,43
1644086261,38
1644086271,42
1644086281,44
1644086291,45
1644086302,96
1644086312,53
1644086322,38
1644086333,76
1644086343,51
1644086353,52
1644086364,63
1644086374,46
1644086384,39
1644086395,32
1644086405,48
1644086415,56
1644086425,42
1644086436,47
1644086446,69
1644086456,51
1644086467,62
1644086477,47
1644086487,74
1644086498,46
1644086508,52
1644086518,46
1644086529,43
1644086539,55
1644086549,54
1644086559,55
1644086570,37
1644086580,45
1644086590,60
1644086601,45
1644086611,45
1644086621,45
1644086631,42
1644086642,50
1644086652,38
1644086662,46
1644086673,48
1644086683,42
1644086693,46
1644086703,47
1644086714,40
1644086724,58
1644086734,48
1644086745,47
1644086755,47
1644086765,46
1644086775,41
1644086786,47
1644086796,41
1644086806,57
1644086816,45
1644086827,40
1644086837,48
1644086847,48
1644086858,47
1644086868,47
1644086878,37
1644086888,69
1644086899,49
1644086909,39
1644086919,47
1644086930,47
1644086940,44
1644086950,45
1644086960,40
1644086971,36
1644086981,37
1644086991,32
1644087001,37
1644087012,38
1644087022,42
1644087032,33
1644087042,42
1644087053,36
1644087063,39
1644087073,37
1644087083,34
1644087093,37
1644087104,34
1644087114,46
1644087124,38
1644087134,37
1644087145,30
1644087155,37
1644087165,41
1644087175,38
1644087185,38
1644087196,38
1644087206,39
1644087216,37
1644087226,45
1644087237,44
1644087247,39
1644087257,30
1644087267,31
1644087278,31
1644087288,36
1644087298,33
1644087308,30
1644087318,36
1644087329,42
1644087339,44
1644087349,43
1644087360,52
1644087370,44
1644087380,60
1644087390,42
1644087401,45
1644087411,60
1644087421,44
1644087432,39
1644087442,64
1644087452,40
1644087462,51
1644087473,39
1644087483,49
1644087493,53
1644087504,44
1644087514,54
1644087524,47
1644087534,39
1644087545,33
1644087555,41
1644087565,45
1644087575,40
1644087586,32
1644087596,41
1644087606,33
1644087616,36
1644087627,40
1644087637,39
1644087647,57
1644087657,55
1644087668,52
1644087678,44
1644087688,45
1644087699,40
1644087709,41
1644087719,45
1644087729,78
1644087740,47
1644087750,56
1644087760,37
1644087771,40
1644087781,42
1644087791,46
1644087801,45
1644087812,47
1644087822,54
1644087832,45
1644087843,37
1644087853,49
1644087863,53
1644087873,38
1644087884,54
1644087894,53
1644087904,41
1644087915,53
1644087925,43
1644087935,31
1644087945,43
1644087956,46
1644087966,57
1644087976,40
1644087986,52
1644087997,37
1644088007,54
1644088017,41
1644088028,40
1644088038,41
1644088048,45
1644088058,53
1644088069,52
1644088079,53
1644088089,57
1644088100,46
1644088110,47
1644088120,44
1644088130,52
1644088141,48
1644088151,46
1644088161,38
1644088172,37
1644088182,40
1644088192,60
1644088202,44
1644088213,58
1644088223,46
1644088233,31
1644088244,44
1644088254,54
1644088264,50
1644088274,46
1644088285,53
1644088295,55
1644088305,45
1644088316,46
1644088326,44
1644088336,49
1644088346,44
1644088357,40
1644088367,41
1644088377,43
1644088388,49
1644088398,45
1644088408,47
1644088418,32
1644088429,38
1644088439,38
1644088449,38
1644088459,37
1644088470,45
1644088480,69
1644088490,45
1644088500,43
1644088511,37
1644088521,43
1644088531,54
1644088542,47
1644088552,58
1644088562,39
1644088572,34
1644088583,51
1644088593,49
1644088603,51
1644088613,44
1644088624,39
1644088634,49
1644088644,40
1644088655,45
1644088665,45
1644088675,49
1644088685,45
1644088696,49
1644088706,56
1644088716,54
1644088727,61
1644088737,36
1644088747,33
1644088757,41
1644088768,47
1644088778,51
1644088788,59
1644088799,44
1644088809,34
1644088819,42
1644088829,46
1644088840,52
1644088850,41
1644088860,40
1644088870,32
1644088881,45
1644088891,51
1644088901,52
1644088912,54
1644088922,46
1644088932,33
1644088942,35
1644088953,40
1644088963,45
1644088973,39
1644088983,51
1644088994,39
1644089004,45
1644089014,45
1644089024,46
1644089035,45
1644089045,42
1644089055,50
1644089065,54
1644089076,41
1644089086,70
1644089096,54
1644089107,48
1644089117,44
1644089127,46
1644089138,55
1644089148,52
1644089158,129
1644089169,45
1644089179,52
1644089190,45
1644089200,38
1644089210,54
1644089220,54
1644089231,49
1644089241,45
1644089251,38
1644089261,33
1644089272,52
1644089282,52
1644089292,40
1644089303,38
1644089313,31
1644089323,38
1644089333,31
1644089343,37
1644089354,42
1644089364,56
1644089374,47
1644089385,45
1644089395,48
1644089405,54
1644089415,37
1644089426,52
1644089436,34
1644089446,39
1644089456,36
1644089467,39
1644089477,46
1644089487,46
1644089497,39
1644089508,34
1644089518,54
1644089528,39
1644089538,44
1644089549,47
1644089559,47
1644089569,37
1644089580,48
1644089590,41
1644089600,53
1644089610,40
1644089621,40
1644089631,35
1644089641,39
1644089651,48
1644089662,35
1644089672,49
1644089682,51
1644089692,45
1644089703,47
1644089713,32
1644089723,46
1644089733,41
1644089744,43
1644089754,39
1644089764,40
1644089774,62
1644089785,48
1644089795,38
1644089805,46
1644089816,35
1644089826,40
1644089836,51
1644089846,46
1644089857,39
1644089867,46
1644089877,45
1644089887,44
1644089898,40
1644089908,52
1644089918,41
1644089929,42
1644089939,45
1644089949,32
1644089959,37
1644089969,39
1644089980,46
1644089990,37
1644090000,36
1644090010,39
1644090021,50
1644090031,62
1644090041,33
1644090052,45
1644090062,41
1644090072,46
1644090082,61
1644090093,61
1644090103,38
1644090113,40
1644090124,45
1644090134,53
1644090144,48
1644090154,32
1644090165,40
1644090175,48
1644090185,44
1644090195,52
1644090206,44
1644090216,38
1644090226,38
1644090237,63
1644090247,37
1644090257,33
1644090267,37
1644090278,34
1644090288,40
1644090298,46
1644090308,43
1644090319,62
1644090329,48
1644090339,41
1644090349,44
1644090360,54
1644090370,42
1644090380,39
1644090391,55
1644090401,49
1644090411,41
1644090421,53
1644090432,53
1644090442,39
1644090452,41
1644090463,46
1644090473,40
1644090483,49
1644090493,41
1644090504,37
1644090514,39
1644090524,53
1644090534,65
1644090545,46
1644090555,50
1644090565,43
1644090576,53
1644090586,49
1644090596,50
1644090607,39
1644090617,42
1644090627,53
1644090637,48
1644090648,44
1644090658,32
1644090668,38
1644090678,39
1644090689,32
1644090699,47
1644090709,33
1644090719,62
1644090730,54
1644090740,50
1644090750,46
1644090761,38
1644090771,43
1644090781,57
1644090791,45
1644090802,39
1644090812,37
1644090822,37
1644090832,56
1644090843,53
1644090853,46
1644090863,54
1644090874,47
1644090884,46
1644090894,52
1644090905,48
1644090915,47
1644090925,56
1644090935,48
1644090946,52
1644090956,45
1644090966,47
1644090977,40
1644090987,33
1644090997,38
1644091007,36
1644091017,39
1644091028,42
1644091038,47
1644091048,49
1644091059,41
1644091069,31
1644091079,45
1644091089,47
1644091100,47
1644091110,50
1644091120,46
1644091130,39
1644091141,53
1644091151,48
1644091161,42
1644091172,29
1644091182,55
1644091192,42
1644091202,49
1644091213,46
1644091223,40
1644091233,42
1644091243,46
1644091254,39
1644091264,40
1644091274,38
1644091284,52
1644091295,46
1644091305,36
1644091315,30
1644091325,45
1644091336,41
1644091346,42
1644091356,41
1644091366,45
1644091377,41
1644091387,47
1644091397,49
1644091407,39
1644091418,43
1644091428,35
1644091438,47
1644091448,38
1644091459,39
1644091469,47
1644091479,59
1644091490,38
1644091500,45
1644091510,36
1644091520,33
1644091531,37
1644091541,42
1644091551,43
1644091561,31
1644091571,49
1644091582,37
1644091592,44
1644091602,44
1644091613,46
1644091623,40
1644091633,47
1644091643,47
1644091654,39
1644091664,45
1644091674,39
1644091684,45
1644091695,36
1644091705,38
1644091715,32
1644091725,49
1644091736,40
1644091746,43
1644091756,33
1644091766,42
1644091777,37
1644091787,44
1644091797,39
1644091807,47
1644091818,38
1644091828,41
1644091838,39
1644091848,34
1644091859,45
1644091869,35
1644091879,44
1644091889,32
1644091900,38
1644091910,49
1644091920,39
1644091930,32
1644091941,40
1644091951,50
1644091961,38
1644091971,41
1644091982,57
1644091992,62
1644092002,52
1644092013,69
1644092023,41
1644092033,59
1644092044,40
1644092054,44
1644092064,45
1644092074,59
1644092085,43
1644092095,45
1644092105,36
1644092116,38
1644092126,62
1644092136,51
1644092146,45
1644092157,51
1644092167,44
1644092177,33
1644092188,35
1644092198,57
1644092208,30
1644092218,43
1644092229,46
1644092239,35
1644092249,41
1644092259,53
1644092270,42
1644092280,61
1644092290,35
1644092300,40
1644092311,37
1644092321,47
1644092331,39
1644092341,44
1644092352,35
1644092362,37
1644092372,32
1644092382,49
1644092393,49
1644092403,50
1644092413,57
1644092423,58
1644092434,51
1644092444,42
1644092454,50
1644092465,44
1644092475,58
1644092485,46
1644092496,34
1644092506,53
1644092516,48
1644092526,29
1644092537,39
1644092547,49
1644092557,52
1644092567,46
1644092578,53
1644092588,42
1644092598,67
1644092609,47
1644092619,48
1644092629,47
1644092640,38
1644092650,39
1644092660,51
1644092670,50
1644092681,40
1644092691,35
1644092701,33
1644092711,42
1644092722,47
1644092732,47
1644092742,50
1644092752,35
1644092763,38
1644092773,39
1644092783,40
1644092793,46
1644092804,42
1644092814,40
1644092824,44
1644092834,45
1644092845,31
1644092855,38
1644092865,48
1644092875,37
1644092886,43
1644092896,47
1644092906,54
1644092916,45
1644092927,38
1644092937,46
1644092947,47
1644092958,47
1644092968,38
1644092978,48
1644092988,49
1644092999,47
1644093009,33
1644093019,40
1644093029,38
1644093040,38
1644093050,45
1644093060,35
1644093070,38
1644093081,37
1644093091,39
1644093101,29
1644093111,34
1644093121,33
1644093132,41
1644093142,38
1644093152,40
1644093162,38
1644093173,50
1644093183,35
1644093193,43
1644093203,37
1644093214,48
1644093224,38
1644093234,40
1644093244,38
1644093255,47
1644093265,54
1644093275,42
1644093285,36
1644093296,40
1644093306,42
1644093316,47
1644093326,47
1644093337,39
1644093347,37
1644093357,35
1644093367,44
1644093378,38
1644093388,42
1644093398,40
1644093408,40
1644093419,34
1644093429,39
1644093439,41
1644093449,38
1644093460,45
1644093470,41
1644093480,41
1644093490,38
1644093501,48
1644093511,33
1644093521,40
1644093531,39
1644093542,39
1644093552,39
1644093562,37
1644093572,44
1644093583,35
1644093593,37
1644093603,40
1644093613,39
1644093623,46
1644093634,38
1644093644,46
1644093654,40
1644093665,46
1644093675,46
1644093685,58
1644093695,42
1644093706,47
1644093716,38
1644093726,56
1644093737,97
1644093747,63
1644093757,40
1644093768,68
1644093778,37
1644093788,53
1644093799,48
1644093809,46
1644093819,40
1644093829,51
1644093840,45
1644093850,45
1644093860,46
1644093871,40
1644093881,46
1644093891,54
1644093901,49
1644093912,54
1644093922,45
1644093932,42
1644093943,54
1644093953,54
1644093963,52
1644093973,48
1644093984,39
1644093994,57
1644094004,54
1644094015,53
1644094025,44
1644094035,62
1644094046,38
1644094056,45
1644094066,43
1644094076,63
1644094087,46
1644094097,46
1644094107,52
1644094118,53
1644094128,55
1644094138,46
1644094149,40
1644094159,33
1644094169,38
1644094179,40
1644094189,41
1644094200,30
1644094210,41
1644094220,38
1644094230,35
1644094241,34
1644094251,39
1644094261,40
1644094271,42
1644094282,47
1644094292,41
1644094302,43
1644094312,47
1644094323,41
1644094333,52
1644094343,43
1644094354,81
1644094364,42
1644094374,54
1644094385,48
1644094395,40
1644094405,38
1644094415,35
1644094426,39
1644094436,37
1644094446,43
1644094456,38
1644094467,34
1644094477,41
1644094487,45
1644094497,49
1644094508,42
1644094518,45
1644094528,37
1644094538,45
1644094549,38
1644094559,42
1644094569,36
1644094579,41
1644094590,44
1644094600,45
1644094610,39
1644094620,35
1644094631,38
1644094641,40
1644094651,53
1644094661,34
1644094672,39
1644094682,40
1644094692,36
1644094702,37
1644094713,34
1644094723,39
1644094733,41
1644094743,41
1644094753,42
1644094764,51
1644094774,59
1644094784,53
1644094795,36
1644094805,41
1644094815,47
1644094826,46
1644094836,42
1644094846,35
1644094856,43
1644094867,48
1644094877,39
1644094887,42
1644094897,63
1644094908,47
1644094918,36
1644094928,33
1644094938,44
1644094949,41
1644094959,55
1644094969,48
1644094980,47
1644094990,42
1644095000,39
1644095010,36
1644095020,37
1644095031,40
1644095041,67
1644095051,39
1644095062,43
1644095072,37
1644095082,36
1644095092,52
1644095103,41
1644095113,37
1644095123,32
1644095133,42
1644095144,44
1644095154,43
1644095164,32
1644095174,35
1644095185,36
1644095195,38
1644095205,43
1644095215,40
1644095226,41
1644095236,43
1644095246,49
1644095256,44
1644095267,37
1644095277,40
1644095287,46
1644095297,46
1644095308,44
1644095318,39
1644095328,41
1644095338,53
1644095349,55
1644095359,54
1644095369,44
1644095380,43
1644095390,48
1644095400,42
1644095410,60
1644095421,46
1644095431,47
1644095441,48
1644095452,47
1644095462,50
1644095472,58
1644095483,45
1644095493,47
1644095503,47
1644095513,32
1644095524,41
1644095534,35
1644095544,45
1644095554,40
1644095565,31
1644095575,38
1644095585,38
1644095595,35
1644095606,34
1644095616,40
1644095626,31
1644095636,45
1644095646,53
1644095657,38
1644095667,36
1644095677,40
1644095688,36
1644095698,32
1644095708,38
1644095718,41
1644095728,40
1644095739,40
1644095749,34
1644095759,42
1644095769,46
1644095780,62
1644095790,38
1644095800,34
1644095810,34
1644095821,46
1644095831,45
1644095841,32
1644095851,53
1644095862,42
1644095872,46
1644095882,57
1644095893,43
1644095903,45
1644095913,52
1644095924,46
1644095934,46
1644095944,54
1644095954,46
1644095965,38
1644095975,46
1644095985,50
1644095995,47
1644096006,45
1644096016,65
1644096026,48
1644096037,41
1644096047,48
1644096057,41
1644096068,49
1644096078,39
1644096088,63
1644096098,46
1644096109,46
1644096119,53
1644096129,47
1644096140,51
1644096150,45
1644096160,51
1644096170,50
1644096181,51
1644096191,39
1644096201,53
1644096212,44
1644096222,55
1644096232,45
1644096242,45
1644096253,45
1644096263,48
1644096273,71
1644096284,44
1644096294,47
1644096304,54
1644096315,54
1644096325,54
1644096335,54
1644096346,51
1644096356,44
1644096366,51
1644096376,40
1644096387,39
1644096397,34
1644096407,38
1644096417,31
1644096428,52
1644096438,37
1644096448,30
1644096458,45
1644096469,48
1644096479,32
1644096489,37
1644096499,42
1644096510,40
1644096520,32
1644096530,38
1644096540,34
1644096551,45
1644096561,32
1644096571,38
1644096581,33
1644096591,42
1644096602,40
1644096612,36
1644096622,37
1644096632,32
1644096643,35
1644096653,31
1644096663,32
1644096673,38
1644096684,31
1644096694,39
1644096704,37
1644096714,41
1644096724,38
1644096735,35
1644096745,47
1644096755,38
1644096765,41
1644096776,50
1644096786,41
1644096796,32
1644096806,38
1644096817,37
1644096827,44
1644096837,33
1644096847,46
1644096858,52
1644096868,42
1644096878,45
1644096889,44
1644096899,39
1644096909,45
1644096919,51
1644096930,46
1644096940,39
1644096950,47
1644096961,40
1644096971,52
1644096981,38
1644096991,44
1644097002,45
1644097012,44
1644097022,39
1644097032,39
1644097043,57
1644097053,44
1644097063,233
1644097074,39
1644097085,39
1644097095,41
1644097105,38
1644097115,38
1644097126,44
1644097136,41
1644097146,35
1644097156,44
1644097167,46
1644097177,32
1644097187,54
1644097197,41
1644097208,44
1644097218,49
1644097228,39
1644097238,43
1644097249,41
1644097259,42
1644097269,45
1644097280,43
1644097290,42
1644097300,44
1644097310,36
1644097321,51
1644097331,38
1644097341,39
1644097351,42
1644097362,40
1644097372,36
1644097382,47
1644097392,33
1644097403,34
1644097413,40
1644097423,35
1644097433,40
1644097443,47
1644097454,34
1644097464,38
1644097474,46
1644097485,47
1644097495,32
1644097505,40
1644097515,45
1644097526,29
1644097536,48
1644097546,35
1644097556,55
1644097567,41
1644097577,44
1644097587,39
1644097597,56
1644097608,42
1644097618,43
1644097628,46
1644097638,49
1644097649,49
1644097659,54
1644097669,44
1644097680,46
1644097690,45
1644097700,39
1644097710,47
1644097721,46
1644097731,39
1644097741,53
1644097751,39
1644097762,46
1644097772,38
1644097782,51
1644097793,47
1644097803,51
1644097813,50
1644097823,36
1644097834,53
1644097844,43
1644097854,41
1644097864,52
1644097875,34
1644097885,53
1644097895,45
1644097906,51
1644097916,38
1644097926,39
1644097936,39
1644097947,59
1644097957,49
1644097967,47
1644097978,40
1644097988,38
1644097998,45
1644098008,38
1644098019,39
1644098029,39
1644098039,46
1644098049,42
1644098060,54
1644098070,43
1644098080,37
1644098090,44
1644098101,46
1644098111,39
1644098121,60
1644098132,48
1644098142,49
1644098152,54
1644098162,39
1644098173,42
1644098183,55
1644098193,40
1644098203,36
1644098214,41
1644098224,53
1644098234,38
1644098245,47
1644098255,33
1644098265,45
1644098275,41
1644098286,49
1644098296,45
1644098306,39
1644098316,52
1644098327,56
1644098337,39
1644098347,32
1644098357,51
1644098368,38
1644098378,47
1644098388,47
1644098399,43
1644098409,44
1644098419,39
1644098429,39
1644098440,37
1644098450,34
1644098460,31
1644098470,59
1644098481,33
1644098491,35
1644098501,41
1644098511,40
1644098521,38
1644098532,51
1644098542,42
1644098552,35
1644098562,40
1644098573,37
1644098583,38
1644098593,41
1644098603,45
1644098614,40
1644098624,32
1644098634,37
1644098644,42
1644098655,38
1644098665,34
1644098675,43
1644098685,41
1644098696,33
1644098706,43
1644098716,40
1644098726,29
1644098737,32
1644098747,36
1644098757,38
1644098767,40
1644098777,47
1644098788,36
1644098798,39
1644098808,43
1644098819,37
1644098829,46
1644098839,40
1644098849,39
1644098859,36
1644098870,48
1644098880,42
1644098890,39
1644098901,38
1644098911,41
1644098921,30
1644098931,41
1644098941,39
1644098952,47
1644098962,39
1644098972,48
1644098983,39
1644098993,39
1644099003,43
1644099013,39
1644099024,31
1644099034,34
1644099044,33
1644099054,42
1644099064,42
1644099075,37
1644099085,37
1644099095,40
1644099105,38
1644099116,39
1644099126,36
1644099136,40
1644099146,41
1644099157,43
1644099167,43
1644099177,36
1644099187,36
1644099198,36
1644099208,44
1644099218,42
1644099228,37
1644099239,39
1644099249,39
1644099259,34
1644099269,32
1644099280,47
1644099290,32
1644099300,45
1644099310,40
1644099320,30
1644099331,33
1644099341,34
1644099351,36
1644099361,33
1644099372,45
1644099382,35
1644099392,32
1644099402,47
1644099413,38
1644099423,47
1644099433,33
1644099443,44
1644099454,34
1644099464,38
1644099474,42
1644099484,40
1644099494,45
1644099505,42
1644099515,41
1644099525,38
1644099536,35
1644099546,40
1644099556,38
1644099566,34
1644099576,43
1644099587,34
1644099597,36
1644099607,37
1644099617,39
1644099628,40
1644099638,31
1644099648,36
1644099658,42
1644099669,43
1644099679,33
1644099689,32
1644099699,30
1644099709,36
1644099720,38
1644099730,42
1644099740,41
1644099750,32
1644099761,41
1644099771,33
1644099781,42
1644099791,40
1644099802,35
1644099812,39
1644099822,35
1644099832,47
1644099843,52
1644099853,42
1644099863,49
1644099873,52
1644099884,44
1644099894,39
1644099904,34
1644099914,34
1644099925,38
1644099935,31
1644099945,37
1644099955,46
1644099966,41
1644099976,48
1644099986,35
1644099996,40
1644100007,37
1644100017,32
1644100027,38
1644100037,40
1644100048,37
1644100058,39
1644100068,62
1644100078,36
1644100089,35
1644100099,38
1644100109,32
1644100119,40
1644100130,42
1644100140,34
1644100150,34
1644100160,41
1644100171,43
1644100181,38
1644100191,36
1644100201,33
1644100212,31
1644100222,34
1644100232,39
1644100242,37
1644100252,40
1644100263,49
1644100273,41
1644100283,35
1644100293,46
1644100304,35
1644100314,46
1644100324,50
1644100334,43
1644100345,37
1644100355,39
1644100365,37
1644100375,40
1644100386,33
1644100396,40
1644100406,37
1644100416,39
1644100427,36
1644100437,34
1644100447,45
1644100457,39
1644100468,39
1644100478,37
1644100488,41
1644100498,40
1644100508,34
1644100519,38
1644100529,38
1644100539,36
1644100549,39
1644100560,36
1644100570,39
1644100580,36
1644100590,35
1644100601,36
1644100611,38
1644100621,31
1644100631,46
1644100641,34
1644100652,35
1644100662,38
1644100672,39
1644100682,40
1644100693,36
1644100703,39
1644100713,49
1644100723,44
1644100734,37
1644100744,47
1644100754,41
1644100764,46
1644100775,41
1644100785,34
1644100795,33
1644100805,40
1644100816,40
1644100826,41
1644100836,37
1644100846,38
1644100857,48
1644100867,41
1644100877,33
1644100887,42
1644100898,30
1644100908,39
1644100918,31
1644100928,30
1644100939,34
1644100949,39
1644100959,34
1644100969,37
1644100979,46
1644100990,36
1644101000,35
1644101010,38
1644101020,44
1644101031,36
1644101041,45
1644101051,38
1644101061,36
1644101072,38
1644101082,40
1644101092,47
1644101102,45
1644101113,44
1644101123,49
1644101133,71
1644101144,53
1644101154,48
1644101164,48
1644101175,44
1644101185,45
1644101195,74
1644101206,41
1644101216,49
1644101226,50
1644101236,40
1644101247,33
1644101257,40
1644101267,45
1644101277,36
1644101288,55
1644101298,46
1644101308,53
1644101318,49
1644101329,39
1644101339,43
1644101349,45
1644101360,42
1644101370,37
1644101380,44
1644101390,44
1644101401,40
1644101411,53
1644101421,50
1644101431,33
1644101442,35
1644101452,37
1644101462,47
1644101472,43
1644101483,39
1644101493,49
1644101503,65
1644101514,41
1644101524,45
1644101534,46
1644101544,39
1644101555,31
1644101565,41
1644101575,44
1644101585,45
1644101596,54
1644101606,38
1644101616,48
1644101626,40
1644101637,45
1644101647,52
1644101657,38
1644101668,56
1644101678,38
1644101688,49
1644101698,45
1644101709,48
1644101719,36
1644101729,39
1644101739,49
1644101750,43
1644101760,47
1644101770,58
1644101781,46
1644101791,41
1644101801,43
1644101811,54
1644101822,49
1644101832,45
1644101842,65
1644101853,51
1644101863,39
1644101873,35
1644101883,40
1644101894,41
1644101904,55
1644101914,46
1644101925,44
1644101935,41
1644101945,46
1644101955,48
1644101966,37
1644101976,44
1644101986,45
1644101996,43
1644102007,48
1644102017,45
1644102027,50
1644102038,39
1644102048,40
1644102058,41
1644102068,36
1644102079,84
1644102089,44
1644102099,54
1644102110,41
1644102120,57
1644102130,46
